"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2022/02/20","05:00","3.684","-","3.92"
"2022/02/20","06:00","4.538","-","4.81"
"2022/02/20","07:00","4.915","-","5.19"
"2022/02/20","08:00","4.733","-","5.02"
"2022/02/20","09:00","4.045","-","4.43"
"2022/02/20","10:00","3.068","-","3.45"
"2022/02/20","11:00","2.091","-","2.46"
"2022/02/20","12:00","1.361","-","1.7"
"2022/02/20","13:00","1.042","-","1.38"
"2022/02/20","14:00","1.222","-","1.59"
"2022/02/20","15:00","1.871","-","2.23"
"2022/02/20","16:00","2.8","-","3.14"
"2022/02/20","17:00","3.727","-","4.06"
"2022/02/20","18:00","4.402","-","4.77"
"2022/02/20","19:00","4.661","-","5.07"
"2022/02/20","20:00","4.421","-","4.8"
"2022/02/20","21:00","3.703","-","4.05"
"2022/02/20","22:00","2.682","-","3.09"
"2022/02/20","23:00","1.64","-","2.04"
"2022/02/21","00:00","0.844","-","1.14"
"2022/02/21","01:00","0.468","-","0.75"
"2022/02/21","02:00","0.603","-","0.92"
"2022/02/21","03:00","1.248","-","1.57"
"2022/02/21","04:00","2.259","-","2.51"
"2022/02/21","05:00","3.371","-","3.61"
"2022/02/21","06:00","4.315","-","4.66"
"2022/02/21","07:00","4.902","-","5.21"
"2022/02/21","08:00","5.022","-","5.34"
"2022/02/21","09:00","4.642","-","4.98"
"2022/02/21","10:00","3.854","-","4.2"
"2022/02/21","11:00","2.878","-","3.29"
"2022/02/21","12:00","1.971","-","2.37"
"2022/02/21","13:00","1.325","-","1.7"
"2022/02/21","14:00","1.056","-","1.46"
"2022/02/21","15:00","1.219","-","1.61"
"2022/02/21","16:00","1.764","-","2.13"
"2022/02/21","17:00","2.509","-","2.88"
"2022/02/21","18:00","3.215","-","3.6"
"2022/02/21","19:00","3.697","-","4.07"
"2022/02/21","20:00","3.847","-","4.23"
"2022/02/21","21:00","3.616","-","3.88"
"2022/02/21","22:00","3.045","-","3.36"
"2022/02/21","23:00","2.297","-","2.67"
"2022/02/22","00:00","1.608","-","1.94"
"2022/02/22","01:00","1.172","-","1.48"
"2022/02/22","02:00","1.093","-","1.43"
"2022/02/22","03:00","1.418","-","1.72"
"2022/02/22","04:00","2.117","-","2.31"
"2022/02/22","05:00","3.046","-","3.21"
"2022/02/22","06:00","3.972","-","4.13"
"2022/02/22","07:00","4.688","-","4.85"
"2022/02/22","08:00","5.064","-","5.31"
"2022/02/22","09:00","5.031","-","5.28"
"2022/02/22","10:00","4.576","-","4.84"
"2022/02/22","11:00","3.791","-","4.11"
"2022/02/22","12:00","2.873","-","3.19"
"2022/02/22","13:00","2.027","-","2.28"
"2022/02/22","14:00","1.394","-","1.7"
"2022/02/22","15:00","1.066","-","1.38"
"2022/02/22","16:00","1.093","-","1.43"
"2022/02/22","17:00","1.441","-","1.8"
"2022/02/22","18:00","1.962","-","2.27"
"2022/02/22","19:00","2.479","-","2.83"
"2022/02/22","20:00","2.865","-","3.2"
"2022/02/22","21:00","3.043","-","3.42"
"2022/02/22","22:00","2.968","-","3.33"
"2022/02/22","23:00","2.661","-","3.02"
"2022/02/23","00:00","2.246","-","2.58"
"2022/02/23","01:00","1.893","-","2.23"
"2022/02/23","02:00","1.725","-","2.11"
"2022/02/23","03:00","1.803","-","2.2"
"2022/02/23","04:00","2.161","-","2.58"
"2022/02/23","05:00","2.779","-","3.14"
"2022/02/23","06:00","3.544","-","3.87"
"2022/02/23","07:00","4.274","-","4.55"
"2022/02/23","08:00","4.823","-","5.19"
"2022/02/23","09:00","5.101","-","5.56"
"2022/02/23","10:00","5.045","-","5.46"
"2022/02/23","11:00","4.629","-","4.99"
"2022/02/23","12:00","3.917","-","4.3"
"2022/02/23","13:00","3.06","-","3.43"
"2022/02/23","14:00","2.216","-","2.64"
"2022/02/23","15:00","1.496","-","1.84"
"2022/02/23","16:00","0.996","-","1.36"
"2022/02/23","17:00","0.799","-","1.19"
"2022/02/23","18:00","0.911","-","1.38"
"2022/02/23","19:00","1.236","-","1.71"
"2022/02/23","20:00","1.654","-","2.11"
"2022/02/23","21:00","2.072","-","2.45"
"2022/02/23","22:00","2.414","-","2.81"
"2022/02/23","23:00","2.601","-","3"
"2022/02/24","00:00","2.606","-","2.95"
"2022/02/24","01:00","2.497","-","2.77"
"2022/02/24","02:00","2.381","-","2.64"
"2022/02/24","03:00","2.335","-","2.5"
"2022/02/24","04:00","2.409","-","2.62"
"2022/02/24","05:00","2.663","-","2.83"
"2022/02/24","06:00","3.119","-","3.22"
"2022/02/24","07:00","3.709","-","3.76"
"2022/02/24","08:00","4.306","-","4.38"
"2022/02/24","09:00","4.804","-","4.91"
"2022/02/24","10:00","5.119","-","5.2"
"2022/02/24","11:00","5.16","-","5.24"
"2022/02/24","12:00","4.856","-","4.86"
"2022/02/24","13:00","4.229","-","4.24"
"2022/02/24","14:00","3.386","-","3.45"
"2022/02/24","15:00","2.453","-","2.49"
"2022/02/24","16:00","1.542","-","1.6"
"2022/02/24","17:00","0.791","-","0.9"
"2022/02/24","18:00","0.338","-","0.55"
"2022/02/24","19:00","0.242","-","0.52"
"2022/02/24","20:00","0.458","-","0.74"
"2022/02/24","21:00","0.901","-","1.17"
"2022/02/24","22:00","1.482","-","1.73"
"2022/02/24","23:00","2.085","-","2.32"
"2022/02/25","00:00","2.57","-","2.81"
"2022/02/25","01:00","2.852","-","3.07"
"2022/02/25","02:00","2.945","-","3.12"
"2022/02/25","03:00","2.915","-","3"
"2022/02/25","04:00","2.826","-","2.86"
"2022/02/25","05:00","2.759","-","2.86"
"2022/02/25","06:00","2.828","-","2.96"
"2022/02/25","07:00","3.112","-","3.23"
"2022/02/25","08:00","3.588","-","3.64"
"2022/02/25","09:00","4.165","-","4.22"
"2022/02/25","10:00","4.745","-","4.86"
"2022/02/25","11:00","5.214","-","5.33"
"2022/02/25","12:00","5.424","-","5.52"
"2022/02/25","13:00","5.246","-","5.32"
"2022/02/25","14:00","4.659","-","4.7"
"2022/02/25","15:00","3.745","-","3.75"
"2022/02/25","16:00","2.626","-","2.79"
"2022/02/25","17:00","1.453","-","1.7"
"2022/02/25","18:00","0.429","-","0.66"
"2022/02/25","19:00","-0.242","-","-0.02"
"2022/02/25","20:00","-0.453","-","-0.2"
"2022/02/25","21:00","-0.218","-","0.03"
"2022/02/25","22:00","0.378","-","0.67"
"2022/02/25","23:00","1.216","-","1.44"
"2022/02/26","00:00","2.111","-","2.34"
"2022/02/26","01:00","2.853","-","3.1"
"2022/02/26","02:00","3.304","-","3.54"
"2022/02/26","03:00","3.447","-","3.63"
"2022/02/26","04:00","3.337","-","3.46"
"2022/02/26","05:00","3.067","-","3.14"
"2022/02/26","06:00","2.778","-","2.87"
"2022/02/26","07:00","2.654","-","2.74"
"2022/02/26","08:00","2.825","-","2.86"
"2022/02/26","09:00","3.294","-","3.37"
"2022/02/26","10:00","3.978","-","4.08"
"2022/02/26","11:00","4.75","-","4.79"
"2022/02/26","12:00","5.438","-","5.5"
"2022/02/26","13:00","5.819","-","5.79"
"2022/02/26","14:00","5.715","-","5.75"
"2022/02/26","15:00","5.084","-","5.16"
"2022/02/26","16:00","4.006","-","4.02"
"2022/02/26","17:00","2.635","-","2.69"
"2022/02/26","18:00","1.186","-","1.39"
"2022/02/26","19:00","-0.061","-","0.17"
"2022/02/26","20:00","-0.845","-","-0.69"
"2022/02/26","21:00","-1.035","-","-0.86"
"2022/02/26","22:00","-0.649","-","-0.41"
"2022/02/26","23:00","0.2","-","0.5"
"2022/02/27","00:00","1.329","-","1.55"
"2022/02/27","01:00","2.474","-","2.56"
"2022/02/27","02:00","3.363","-","3.45"
"2022/02/27","03:00","3.829","-","4.02"
"2022/02/27","04:00","3.858","-","3.91"
"2022/02/27","05:00","3.534","-","3.35"
"2022/02/27","06:00","3.003","-","2.81"
"2022/02/27","07:00","2.485","-","2.41"
"2022/02/27","08:00","2.229","-","2.21"
"2022/02/27","09:00","2.391","-","2.37"
"2022/02/27","10:00","2.973","-","3.01"
"2022/02/27","11:00","3.861","-","3.89"
"2022/02/27","12:00","4.877","-","4.79"
"2022/02/27","13:00","5.771","-","5.71"
"2022/02/27","14:00","6.259","-","6.25"
"2022/02/27","15:00","6.132","-","6.11"
"2022/02/27","16:00","5.358","-","5.21"
"2022/02/27","17:00","4.05","-","4.01"
"2022/02/27","18:00","2.419","-","2.52"
"2022/02/27","19:00","0.753","-","0.86"
"2022/02/27","20:00","-0.599","-","-0.42"
"2022/02/27","21:00","-1.347","-","-1.18"
"2022/02/27","22:00","-1.37","-","-1.22"
"2022/02/27","23:00","-0.725","-","-0.46"
"2022/02/28","00:00","0.418","-","0.62"
"2022/02/28","01:00","1.799","-","1.92"
"2022/02/28","02:00","3.085","-","3.19"
"2022/02/28","03:00","3.968","-","4.11"
"2022/02/28","04:00","4.29","-","4.39"
"2022/02/28","05:00","4.072","-","4.08"
"2022/02/28","06:00","3.456","-","3.36"
"2022/02/28","07:00","2.661","-","2.58"
"2022/02/28","08:00","1.979","-","2.04"
"2022/02/28","09:00","1.696","-","1.81"
"2022/02/28","10:00","1.964","-","2.08"
"2022/02/28","11:00","2.748","-","2.88"
"2022/02/28","12:00","3.88","-","4.03"
"2022/02/28","13:00","5.113","-","5.25"
"2022/02/28","14:00","6.131","-","6.22"
"2022/02/28","15:00","6.61","-","6.67"
"2022/02/28","16:00","6.351","-","6.42"
"2022/02/28","17:00","5.361","-","5.33"
"2022/02/28","18:00","3.813","-","3.85"
"2022/02/28","19:00","1.983","-","2.17"
"2022/02/28","20:00","0.228","-","0.51"
"2022/02/28","21:00","-1.067","-","-0.79"
"2022/02/28","22:00","-1.618","-","-1.4"
"2022/02/28","23:00","-1.356","-","-1.12"
"2022/03/01","00:00","-0.4","-","-0.13"
"2022/03/01","01:00","1.006","-","1.2"
"2022/03/01","02:00","2.536","-","2.64"
"2022/03/01","03:00","3.811","-","3.9"
"2022/03/01","04:00","4.527","-","4.74"
"2022/03/01","05:00","4.574","-","4.73"
"2022/03/01","06:00","4.038","-","4"
"2022/03/01","07:00","3.13","-","3.13"
"2022/03/01","08:00","2.138","-","2.26"
"2022/03/01","09:00","1.402","-","1.6"
"2022/03/01","10:00","1.209","-","1.45"
"2022/03/01","11:00","1.669","-","1.89"
"2022/03/01","12:00","2.685","-","2.9"
"2022/03/01","13:00","4.025","-","4.25"
"2022/03/01","14:00","5.381","-","5.53"
"2022/03/01","15:00","6.394","-","6.58"
"2022/03/01","16:00","6.738","-","6.93"
"2022/03/01","17:00","6.261","-","6.37"
"2022/03/01","18:00","5.038","-","5.1"
"2022/03/01","19:00","3.31","-","3.5"
"2022/03/01","20:00","1.41","-","1.67"
"2022/03/01","21:00","-0.265","-","0.03"
"2022/03/01","22:00","-1.33","-","-1.08"
"2022/03/01","23:00","-1.556","-","-1.31"
"2022/03/02","00:00","-0.949","-","-0.69"
"2022/03/02","01:00","0.294","-","0.58"
"2022/03/02","02:00","1.866","-","2.05"
"2022/03/02","03:00","3.395","-","3.54"
"2022/03/02","04:00","4.499","-","4.7"
"2022/03/02","05:00","4.918","-","5.14"
"2022/03/02","06:00","4.619","-","4.72"
"2022/03/02","07:00","3.768","-","3.8"
"2022/03/02","08:00","2.638","-","2.8"
"2022/03/02","09:00","1.564","-","1.86"
"2022/03/02","10:00","0.896","-","1.2"
"2022/03/02","11:00","0.885","-","1.16"
"2022/03/02","12:00","1.57","-","1.89"
"2022/03/02","13:00","2.781","-","3.08"
"2022/03/02","14:00","4.228","-","4.44"
"2022/03/02","15:00","5.569","-","5.79"
"2022/03/02","16:00","6.437","-","6.68"
"2022/03/02","17:00","6.55","-","6.75"
"2022/03/02","18:00","5.828","-","6"
"2022/03/02","19:00","4.425","-","4.66"
"2022/03/02","20:00","2.64","-","2.93"
"2022/03/02","21:00","0.84","-","1.18"
"2022/03/02","22:00","-0.581","-","-0.24"
"2022/03/02","23:00","-1.281","-","-0.96"
"2022/03/03","00:00","-1.116","-","-0.79"
"2022/03/03","01:00","-0.182","-","0.19"
"2022/03/03","02:00","1.254","-","1.63"
"2022/03/03","03:00","2.846","-","3.18"
"2022/03/03","04:00","4.213","-","4.59"
"2022/03/03","05:00","5.012","-","5.41"
"2022/03/03","06:00","5.062","-","5.46"
"2022/03/03","07:00","4.421","-","4.74"
"2022/03/03","08:00","3.327","-","3.6"
"2022/03/03","09:00","2.094","-","2.42"
"2022/03/03","10:00","1.067","-","1.51"
"2022/03/03","11:00","0.567","-","1.04"
"2022/03/03","12:00","0.778","-","1.22"
"2022/03/03","13:00","1.655","-","2.12"
"2022/03/03","14:00","2.962","-","3.42"
"2022/03/03","15:00","4.381","-","4.78"
"2022/03/03","16:00","5.566","-","6.03"
"2022/03/03","17:00","6.186","-","6.68"
"2022/03/03","18:00","6.03","-","6.41"
"2022/03/03","19:00","5.108","-","5.46"
"2022/03/03","20:00","3.643","-","4.04"
"2022/03/03","21:00","1.963","-","2.41"
"2022/03/03","22:00","0.43","-","0.9"
"2022/03/03","23:00","-0.601","-","-0.11"
"2022/03/04","00:00","-0.869","-","-0.37"
"2022/03/04","01:00","-0.33","-","0.28"
"2022/03/04","02:00","0.836","-","1.52"
"2022/03/04","03:00","2.319","-","2.85"
"2022/03/04","04:00","3.77","-","4.22"
"2022/03/04","05:00","4.841","-","5.39"
"2022/03/04","06:00","5.26","-","5.9"
"2022/03/04","07:00","4.942","-","5.52"
"2022/03/04","08:00","4.033","-","4.57"
"2022/03/04","09:00","2.816","-","3.46"
"2022/03/04","10:00","1.613","-","2.37"
"2022/03/04","11:00","0.74","-","1.42"
"2022/03/04","12:00","0.46","-","1.14"
"2022/03/04","13:00","0.872","-","1.64"
"2022/03/04","14:00","1.852","-","2.63"
"2022/03/04","15:00","3.126","-","3.86"
"2022/03/04","16:00","4.381","-","5.07"
"2022/03/04","17:00","5.307","-","5.92"
"2022/03/04","18:00","5.639","-","6.21"
"2022/03/04","19:00","5.252","-","5.7"
"2022/03/04","20:00","4.238","-","4.68"
"2022/03/04","21:00","2.863","-","3.37"
"2022/03/04","22:00","1.447","-","1.93"
"2022/03/04","23:00","0.308","-","0.76"
"2022/03/05","00:00","-0.271","-","0.17"
"2022/03/05","01:00","-0.128","-","0.39"
"2022/03/05","02:00","0.689","-","1.25"
"2022/03/05","03:00","1.94","-","2.44"
"2022/03/05","04:00","3.309","-","3.78"
"2022/03/05","05:00","4.484","-","4.95"
"2022/03/05","06:00","5.182","-","5.65"
"2022/03/05","07:00","5.219","-","5.7"
"2022/03/05","08:00","4.607","-","5.06"
"2022/03/05","09:00","3.551","-","3.96"
"2022/03/05","10:00","2.347","-","2.82"
"2022/03/05","11:00","1.285","-","1.76"
"2022/03/05","12:00","0.626","-","1.05"
"2022/03/05","13:00","0.555","-","0.98"
"2022/03/05","14:00","1.09","-","1.59"
"2022/03/05","15:00","2.054","-","2.49"
"2022/03/05","16:00","3.171","-","3.57"
"2022/03/05","17:00","4.166","-","4.53"
"2022/03/05","18:00","4.795","-","5.1"
"2022/03/05","19:00","4.873","-","5.13"
"2022/03/05","20:00","4.357","-","4.66"
"2022/03/05","21:00","3.396","-","3.68"
"2022/03/05","22:00","2.258","-","2.6"
"2022/03/05","23:00","1.22","-","1.61"
"2022/03/06","00:00","0.526","-","0.91"
"2022/03/06","01:00","0.372","-","0.84"
"2022/03/06","02:00","0.827","-","1.37"
"2022/03/06","03:00","1.77","-","2.27"
"2022/03/06","04:00","2.943","-","3.37"
"2022/03/06","05:00","4.065","-","4.47"
"2022/03/06","06:00","4.889","-","5.29"
"2022/03/06","07:00","5.213","-","5.6"
"2022/03/06","08:00","4.941","-","5.2"
"2022/03/06","09:00","4.157","-","4.4"
"2022/03/06","10:00","3.092","-","3.4"
"2022/03/06","11:00","2.014","-","2.31"
"2022/03/06","12:00","1.155","-","1.46"
"2022/03/06","13:00","0.707","-","1"
"2022/03/06","14:00","0.778","-","1.15"
"2022/03/06","15:00","1.327","-","1.76"
"2022/03/06","16:00","2.159","-","2.5"
"2022/03/06","17:00","3.031","-","3.28"
"2022/03/06","18:00","3.736","-","4"
"2022/03/06","19:00","4.105","-","4.35"
"2022/03/06","20:00","4.025","-","4.23"
"2022/03/06","21:00","3.517","-","3.69"
"2022/03/06","22:00","2.748","-","2.99"
"2022/03/06","23:00","1.951","-","2.24"
"2022/03/07","00:00","1.33","-","1.67"
"2022/03/07","01:00","1.045","-","1.39"
"2022/03/07","02:00","1.209","-","1.69"
"2022/03/07","03:00","1.821","-","2.33"
"2022/03/07","04:00","2.728","-","3.11"
"2022/03/07","05:00","3.692","-","4.04"
"2022/03/07","06:00","4.496","-","4.82"
"2022/03/07","07:00","4.972","-","5.17"
"2022/03/07","08:00","4.996","-","5.22"
"2022/03/07","09:00","4.538","-","4.8"
"2022/03/07","10:00","3.721","-","3.99"
"2022/03/07","11:00","2.762","-","3"
"2022/03/07","12:00","1.873","-","2.14"
"2022/03/07","13:00","1.215","-","1.5"
"2022/03/07","14:00","0.914","-","1.17"
"2022/03/07","15:00","1.026","-","1.37"
"2022/03/07","16:00","1.478","-","1.84"
"2022/03/07","17:00","2.096","-","2.36"
"2022/03/07","18:00","2.698","-","2.89"
"2022/03/07","19:00","3.154","-","3.4"
"2022/03/07","20:00","3.359","-","3.62"
"2022/03/07","21:00","3.256","-","3.47"
"2022/03/07","22:00","2.887","-","3.07"
"2022/03/07","23:00","2.405","-","2.64"
"2022/03/08","00:00","1.978","-","2.27"
"2022/03/08","01:00","1.727","-","2.07"
"2022/03/08","02:00","1.737","-","2.11"
"2022/03/08","03:00","2.064","-","2.55"
"2022/03/08","04:00","2.672","-","3.13"
"2022/03/08","05:00","3.412","-","3.77"
"2022/03/08","06:00","4.101","-","4.3"
"2022/03/08","07:00","4.598","-","4.81"
"2022/03/08","08:00","4.806","-","5"
"2022/03/08","09:00","4.655","-","4.86"
"2022/03/08","10:00","4.152","-","4.38"
"2022/03/08","11:00","3.418","-","3.7"
"2022/03/08","12:00","2.627","-","2.91"
"2022/03/08","13:00","1.923","-","2.23"
"2022/03/08","14:00","1.402","-","1.67"
"2022/03/08","15:00","1.146","-","1.42"
"2022/03/08","16:00","1.19","-","1.54"
"2022/03/08","17:00","1.468","-","1.87"
"2022/03/08","18:00","1.849","-","2.16"
"2022/03/08","19:00","2.225","-","2.52"
"2022/03/08","20:00","2.53","-","2.8"
"2022/03/08","21:00","2.703","-","2.97"
"2022/03/08","22:00","2.703","-","3.01"
"2022/03/08","23:00","2.564","-","2.84"
"2022/03/09","00:00","2.392","-","2.73"
"2022/03/09","01:00","2.282","-","2.68"
"2022/03/09","02:00","2.281","-","2.68"
"2022/03/09","03:00","2.429","-","2.86"
"2022/03/09","04:00","2.758","-","3.18"
"2022/03/09","05:00","3.236","-","3.62"
"2022/03/09","06:00","3.75","-","4.21"
"2022/03/09","07:00","4.18","-","4.53"
"2022/03/09","08:00","4.457","-","4.71"
"2022/03/09","09:00","4.528","-","4.88"
"2022/03/09","10:00","4.345","-","4.74"
"2022/03/09","11:00","3.913","-","4.26"
"2022/03/09","12:00","3.322","-","3.74"
"2022/03/09","13:00","2.692","-","3.09"
"2022/03/09","14:00","2.102","-","2.47"
"2022/03/09","15:00","1.612","-","2"
"2022/03/09","16:00","1.294","-","1.71"
"2022/03/09","17:00","1.191","-","1.6"
"2022/03/09","18:00","1.27","-","1.68"
"2022/03/09","19:00","1.459","-","1.88"
"2022/03/09","20:00","1.71","-","2.13"
"2022/03/09","21:00","1.996","-","2.36"
"2022/03/09","22:00","2.263","-","2.63"
"2022/03/09","23:00","2.452","-","2.85"
"2022/03/10","00:00","2.564","-","2.96"
"2022/03/10","01:00","2.647","-","3"
"2022/03/10","02:00","2.732","-","3.12"
"2022/03/10","03:00","2.823","-","3.33"
"2022/03/10","04:00","2.951","-","3.45"
"2022/03/10","05:00","3.162","-","3.68"
"2022/03/10","06:00","3.454","-","3.97"
"2022/03/10","07:00","3.763","-","4.12"
"2022/03/10","08:00","4.028","-","4.39"
"2022/03/10","09:00","4.222","-","4.57"
"2022/03/10","10:00","4.3","-","4.63"
"2022/03/10","11:00","4.198","-","4.56"
"2022/03/10","12:00","3.893","-","4.24"
"2022/03/10","13:00","3.435","-","3.83"
"2022/03/10","14:00","2.89","-","3.34"
"2022/03/10","15:00","2.303","-","2.73"
"2022/03/10","16:00","1.73","-","2.17"
"2022/03/10","17:00","1.267","-","1.76"
"2022/03/10","18:00","0.993","-","1.47"
"2022/03/10","19:00","0.917","-","1.32"
"2022/03/10","20:00","1.014","-","1.4"
"2022/03/10","21:00","1.275","-","1.71"
"2022/03/10","22:00","1.671","-","2.06"
"2022/03/10","23:00","2.118","-","2.42"
"2022/03/11","00:00","2.517","-","2.82"
"2022/03/11","01:00","2.826","-","3.14"
"2022/03/11","02:00","3.045","-","3.36"
"2022/03/11","03:00","3.167","-","3.44"
"2022/03/11","04:00","3.194","-","3.57"
"2022/03/11","05:00","3.186","-","3.47"
"2022/03/11","06:00","3.23","-","3.38"
"2022/03/11","07:00","3.362","-","3.53"
"2022/03/11","08:00","3.561","-","3.7"
"2022/03/11","09:00","3.802","-","3.89"
"2022/03/11","10:00","4.056","-","4.03"
"2022/03/11","11:00","4.252","-","4.22"
"2022/03/11","12:00","4.283","-","4.38"
"2022/03/11","13:00","4.087","-","4.18"
"2022/03/11","14:00","3.68","-","3.74"
"2022/03/11","15:00","3.102","-","3.15"
"2022/03/11","16:00","2.397","-","2.41"
"2022/03/11","17:00","1.656","-","1.77"
"2022/03/11","18:00","1.024","-","1.2"
"2022/03/11","19:00","0.622","-","0.7"
"2022/03/11","20:00","0.493","-","0.42"
"2022/03/11","21:00","0.636","-","0.64"
"2022/03/11","22:00","1.039","-","1.08"
"2022/03/11","23:00","1.635","-","1.66"
"2022/03/12","00:00","2.285","-","2.32"
"2022/03/12","01:00","2.844","-","2.86"
"2022/03/12","02:00","3.234","-","3.21"
"2022/03/12","03:00","3.434","-","3.47"
"2022/03/12","04:00","3.44","-","3.55"
"2022/03/12","05:00","3.29","-","3.42"
"2022/03/12","06:00","3.1","-","3.15"
"2022/03/12","07:00","3.006","-","2.99"
"2022/03/12","08:00","3.075","-","3.11"
"2022/03/12","09:00","3.303","-","3.36"
"2022/03/12","10:00","3.66","-","3.65"
"2022/03/12","11:00","4.082","-","4.06"
"2022/03/12","12:00","4.44","-","4.51"
"2022/03/12","13:00","4.578","-","4.66"
"2022/03/12","14:00","4.405","-","4.46"
"2022/03/12","15:00","3.926","-","4"
"2022/03/12","16:00","3.189","-","3.32"
"2022/03/12","17:00","2.278","-","2.44"
"2022/03/12","18:00","1.345","-","1.48"
"2022/03/12","19:00","0.59","-","0.78"
"2022/03/12","20:00","0.166","-","0.39"
"2022/03/12","21:00","0.123","-","0.3"
"2022/03/12","22:00","0.448","-","0.56"
"2022/03/12","23:00","1.088","-","1.23"
"2022/03/13","00:00","1.911","-","2.03"
"2022/03/13","01:00","2.716","-","2.85"
"2022/03/13","02:00","3.321","-","3.54"
"2022/03/13","03:00","3.643","-","3.91"
"2022/03/13","04:00","3.676","-","3.92"
"2022/03/13","05:00","3.454","-","3.66"
"2022/03/13","06:00","3.084","-","3.39"
"2022/03/13","07:00","2.744","-","3.13"
"2022/03/13","08:00","2.608","-","2.95"
"2022/03/13","09:00","2.749","-","2.99"
"2022/03/13","10:00","3.142","-","3.42"
"2022/03/13","11:00","3.716","-","3.98"
"2022/03/13","12:00","4.344","-","4.53"
"2022/03/13","13:00","4.83","-","4.94"
"2022/03/13","14:00","4.98","-","5.09"
"2022/03/13","15:00","4.702","-","4.72"
"2022/03/13","16:00","4.024","-","4.05"
"2022/03/13","17:00","3.041","-","3.2"
"2022/03/13","18:00","1.9","-","2.11"
"2022/03/13","19:00","0.825","-","1.02"
"2022/03/13","20:00","0.06","-","0.33"
"2022/03/13","21:00","-0.242","-","0"
"2022/03/13","22:00","-0.059","-","0.11"
"2022/03/13","23:00","0.549","-","0.8"
"2022/03/14","00:00","1.458","-","1.69"
"2022/03/14","01:00","2.462","-","2.62"
"2022/03/14","02:00","3.31","-","3.52"
"2022/03/14","03:00","3.815","-","4.05"
"2022/03/14","04:00","3.923","-","4.13"
"2022/03/14","05:00","3.677","-","3.84"
"2022/03/14","06:00","3.184","-","3.32"
"2022/03/14","07:00","2.624","-","2.8"
"2022/03/14","08:00","2.23","-","2.52"
"2022/03/14","09:00","2.183","-","2.45"
"2022/03/14","10:00","2.524","-","2.74"
"2022/03/14","11:00","3.176","-","3.39"
"2022/03/14","12:00","4","-","4.09"
"2022/03/14","13:00","4.794","-","4.83"
"2022/03/14","14:00","5.307","-","5.33"
"2022/03/14","15:00","5.337","-","5.31"
"2022/03/14","16:00","4.827","-","4.78"
"2022/03/14","17:00","3.865","-","3.88"
"2022/03/14","18:00","2.615","-","2.77"
"2022/03/14","19:00","1.3","-","1.5"
"2022/03/14","20:00","0.203","-","0.39"
"2022/03/14","21:00","-0.421","-","-0.23"
"2022/03/14","22:00","-0.456","-","-0.31"
"2022/03/14","23:00","0.058","-","0.24"
"2022/03/15","00:00","0.983","-","1.18"
"2022/03/15","01:00","2.118","-","2.18"
"2022/03/15","02:00","3.193","-","3.2"
"2022/03/15","03:00","3.936","-","3.99"
"2022/03/15","04:00","4.193","-","4.33"
"2022/03/15","05:00","3.977","-","4.04"
"2022/03/15","06:00","3.408","-","3.43"
"2022/03/15","07:00","2.671","-","2.78"
"2022/03/15","08:00","2.013","-","2.19"
"2022/03/15","09:00","1.692","-","1.9"
"2022/03/15","10:00","1.859","-","2.03"
"2022/03/15","11:00","2.488","-","2.58"
"2022/03/15","12:00","3.425","-","3.48"
"2022/03/15","13:00","4.452","-","4.49"
"2022/03/15","14:00","5.307","-","5.26"
"2022/03/15","15:00","5.712","-","5.64"
"2022/03/15","16:00","5.497","-","5.45"
"2022/03/15","17:00","4.675","-","4.69"
"2022/03/15","18:00","3.416","-","3.49"
"2022/03/15","19:00","1.962","-","2.08"
"2022/03/15","20:00","0.601","-","0.84"
"2022/03/15","21:00","-0.359","-","-0.08"
"2022/03/15","22:00","-0.691","-","-0.51"
"2022/03/15","23:00","-0.352","-","-0.19"
"2022/03/16","00:00","0.528","-","0.75"
"2022/03/16","01:00","1.728","-","1.86"
"2022/03/16","02:00","2.977","-","3.03"
"2022/03/16","03:00","3.97","-","4"
"2022/03/16","04:00","4.456","-","4.58"
"2022/03/16","05:00","4.354","-","4.43"
"2022/03/16","06:00","3.766","-","3.8"
"2022/03/16","07:00","2.898","-","3.01"
"2022/03/16","08:00","2.006","-","2.25"
"2022/03/16","09:00","1.375","-","1.7"
"2022/03/16","10:00","1.25","-","1.6"
"2022/03/16","11:00","1.713","-","2.03"
"2022/03/16","12:00","2.649","-","2.88"
"2022/03/16","13:00","3.82","-","3.89"
"2022/03/16","14:00","4.946","-","4.99"
"2022/03/16","15:00","5.725","-","5.81"
"2022/03/16","16:00","5.899","-","5.91"
"2022/03/16","17:00","5.362","-","5.4"
"2022/03/16","18:00","4.224","-","4.38"
"2022/03/16","19:00","2.739","-","3.05"
"2022/03/16","20:00","1.216","-","1.54"
"2022/03/16","21:00","-0.025","-","0.35"
"2022/03/16","22:00","-0.689","-","-0.32"
"2022/03/16","23:00","-0.618","-","-0.34"
"2022/03/17","00:00","0.129","-","0.34"
"2022/03/17","01:00","1.328","-","1.56"
"2022/03/17","02:00","2.688","-","2.82"
"2022/03/17","03:00","3.895","-","3.92"
"2022/03/17","04:00","4.649","-","4.8"
"2022/03/17","05:00","4.762","-","4.97"
"2022/03/17","06:00","4.251","-","4.35"
"2022/03/17","07:00","3.314","-","3.44"
"2022/03/17","08:00","2.233","-","2.54"
"2022/03/17","09:00","1.307","-","1.68"
