FileID,Intercept,umol.L.sec,Temp.C
AS_8_30C_O2.csv,169.49871398589275,-0.008491969241443157,30.297970149253732
AS_8_32C_O2.csv,138.59912537988578,-0.005425335968379431,31.958014925373135
AS_8_34C_O2.csv,156.77001849217643,-0.00873837400153191,34.22375
AS_9_14C_O2.csv,234.37405474175927,-0.001278432927904113,14.053557142857143
AS_9_16C_O2.csv,229.346728670016,-0.0013424193548387626,16.167457142857142
AS_9_18C_O2.csv,217.55974321795853,-0.001973924034223436,18.01163157894737
AS_9_20C_O2.csv,208.55705698444697,-0.0023623799923194857,19.91776923076923
AS_9_22C_O2.csv,195.81394853725223,-0.0035547231715652937,22.047305555555557
AS_9_24C_O2.csv,179.00962745276664,-0.003607277327935267,23.918164179104476
AS_9_26C_O2.csv,181.90637700654335,-0.0050496321707642206,25.747125
AS_9_28C_O2.csv,161.74332073906484,-0.006043212669683241,27.92466176470588
AS_9_30C_O2.csv,160.09287969387756,-0.0073450000000000034,30.100955223880597
AS_9_32C_O2.csv,131.75878452551018,-0.004610341836734683,31.86486567164179
AS_9_34C_O2.csv,146.5641349579831,-0.007738319327731031,34.012765625
BLANK_14C_B_O2.csv,218.9365999060314,-2.90771416083891e-4,14.089714285714285
BLANK_16C_B_O2.csv,217.0982947807818,-3.7801059554255485e-4,16.194714285714287
BLANK_18C_B_O2.csv,205.95840586925507,-7.046550464460606e-4,18.120052631578947
BLANK_20C_B_O2.csv,201.99106390379274,-0.0011674498920752083,19.99790769230769
BLANK_22C_B_O2.csv,186.59722390722564,-0.0017142637423482423,22.086055555555557
BLANK_24C_B_O2.csv,176.20189104248047,-0.002469343874004071,24.005208955223882
BLANK_26C_B_O2.csv,170.42863086996334,-0.0042459569597069514,25.942097222222223
BLANK_28C_B_O2.csv,150.5935767993152,-0.006975112807219675,27.99073529411765
BLANK_30C_B_O2.csv,149.79816193356365,-0.005011395929339422,30.240850746268656
BLANK_32C_B_O2.csv,129.27302395293498,-0.0034518217874140713,31.955253731343284
BLANK_34C_B_O2.csv,133.98636126490868,-0.00787762337236022,34.17903125
ML_6_14C_O2.csv,248.3992697223846,-0.0014035622443016025,14.1216
ML_6_16C_O2.csv,243.27349323708205,-0.002287310030395133,16.24507142857143
ML_6_18C_O2.csv,231.70371018037534,-0.002986803751803826,18.266253333333335
ML_6_20C_O2.csv,216.68371017374514,-0.0037870077220076995,20.11206153846154
ML_6_22C_O2.csv,205.2445805003936,-0.004216717697489266,22.276808219178083
ML_6_24C_O2.csv,186.13555858956133,-0.004728630047051179,23.991298507462687
ML_6_26C_O2.csv,190.57383123288932,-0.006514735919283861,26.06701388888889
ML_6_28C_O2.csv,166.25696240928886,-0.004067876149008249,28.21294117647059
ML_6_30C_O2.csv,172.125068020105,-0.005486289335664366,30.143985074626865
ML_6_32C_O2.csv,147.01150945077327,-0.0037265018060571977,32.02444776119403
ML_6_34C_O2.csv,153.78739516358465,-0.008314082503556182,34.3136875
ML_7_14C_O2.csv,237.94011423409123,-0.0025550943063634528,14.060885714285714
ML_7_16C_O2.csv,227.68877604754675,-0.0034215642640035193,16.2038
ML_7_18C_O2.csv,221.6253146826758,-0.004448778349533079,18.20896052631579
ML_7_20C_O2.csv,197.89531780353934,-0.004317307507680443,20.059
ML_7_22C_O2.csv,191.06317638205954,-0.0062248542024013545,22.211347222222223
ML_7_24C_O2.csv,164.54529010047594,-0.005905965097831831,23.91107462686567
ML_7_26C_O2.csv,177.99876543618788,-0.008578000192012263,25.946944444444444
ML_7_28C_O2.csv,146.26984401677123,-0.007278329681952114,28.070308823529412
ML_7_30C_O2.csv,160.43874703104655,-0.009154814372557572,30.17128358208955
ML_7_32C_O2.csv,126.83328227464071,-0.006892531051038485,32.04559701492538
ML_7_34C_O2.csv,146.6169325868726,-0.006795263835263842,34.327875
ML_8_14C_O2.csv,209.93060254404497,-0.0017401761804086674,14.331057142857142
ML_8_16C_O2.csv,202.66452656250004,-0.001917908653846175,16.327042857142857
ML_8_18C_O2.csv,195.01090404501753,-0.002645434877622381,18.19738157894737
ML_8_20C_O2.csv,183.02194538390387,-0.0029303977798335154,20.139769230769232
ML_8_22C_O2.csv,171.38305271634613,-0.004342620192307689,22.292597222222224
ML_8_24C_O2.csv,151.29206689922484,-0.004624897815362937,24.074776119402983
ML_8_26C_O2.csv,158.22874125141115,-0.006825915174971822,26.00111111111111
ML_8_28C_O2.csv,132.6425924130036,-0.004970778388278369,28.142176470588236
ML_8_30C_O2.csv,142.98607776641268,-0.006786043210520815,30.12179104477612
ML_8_32C_O2.csv,116.1399213908185,-0.003908101781939002,32.0264776119403
ML_8_34C_O2.csv,130.95593621068448,-0.0049979590656799005,34.391640625
ML_9_14C_O2.csv,245.15309804878038,-0.003576097560975569,14.264242857142857
ML_9_16C_O2.csv,228.3913460756634,-0.002590005646527216,16.285999999999998
ML_9_18C_O2.csv,221.85099073641155,-0.004625883601464237,18.218815789473684
ML_9_20C_O2.csv,201.36773813445373,-0.006072012004801891,20.078846153846154
ML_9_22C_O2.csv,190.76003760650894,-0.006923545787320412,22.425291666666666
ML_9_24C_O2.csv,161.30868444444457,-0.004854141414141477,24.00897014925373
ML_9_26C_O2.csv,188.73968642747363,-0.009740128489712228,25.907583333333335
ML_9_28C_O2.csv,147.16928891543947,-0.008342550708530145,28.106867647058824
ML_9_30C_O2.csv,162.8669237542333,-0.010741848089017946,30.30223880597015
ML_9_32C_O2.csv,121.56480844537816,-0.005678193277310928,32.07708955223881
ML_9_34C_O2.csv,149.88370674770968,-0.012506959126145167,34.304421875
